task_index,task_key,profile_name,placement_id,barrier_ns,sender_ns,receiver0_ns,receiver1_ns,receiver2_ns,emissions,useful_emissions,tree0_emissions,tree1_emissions,drops,blocking_waits,positive_round_deficits,ack_probes,stall_ppm,link_drops,background_trunk_utilization_ppm,a4_trace_correlation_ppm,tree0_bytes,tree1_bytes,maximum_mailbox_high_water,foreground_egress_wire_bytes,modeled_egress_nano_usd
67,slice=main;profile=digitalocean-like;placement=1;utilization=30;jitter=true;protocol=best-single-tree1;K=8192;seed=3;cadence=1x;admission=hybrid-drop;slow=none;sessions=1,digitalocean-like,west-origin,1846906026,1898916908,779901193,1113608110,1846906026,77822,77822,0,77822,0,0,0,0,126594,0,305919,591607,14332640,14332640,25269,128119840,1281197
