task_index,task_key,profile_name,placement_id,barrier_ns,sender_ns,receiver0_ns,receiver1_ns,receiver2_ns,emissions,useful_emissions,tree0_emissions,tree1_emissions,drops,blocking_waits,positive_round_deficits,ack_probes,stall_ppm,link_drops,background_trunk_utilization_ppm,a4_trace_correlation_ppm,tree0_bytes,tree1_bytes,maximum_mailbox_high_water,foreground_egress_wire_bytes,modeled_egress_nano_usd
140,slice=main;profile=digitalocean-like;placement=1;utilization=70;jitter=true;protocol=best-single-tree0;K=8192;seed=12;cadence=1x;admission=hybrid-drop;slow=none;sessions=1,digitalocean-like,west-origin,1860255827,1913810987,768518521,1103424826,1860255827,77822,77822,77822,0,0,0,0,0,127587,0,402284,-153219,28315872,28315872,23469,145284100,883345
