cell_format_version,scenario_schema_version,simulator_version,experiment_seeds,task_index,task_key,slice,profile,placement_index,utilization_percent,jitter,protocol,source_symbols,seed,cadence,admission,slow_receiver,sessions,status,error
1,1,0.1.0,16,71,slice=main;profile=digitalocean-like;placement=1;utilization=30;jitter=true;protocol=best-single-tree1;K=8192;seed=7;cadence=1x;admission=hybrid-drop;slow=none;sessions=1,main,digitalocean-like,1,30,true,best-single-tree1,8192,7,1x,hybrid-drop,-1,1,success,
