task_index,task_key,profile_name,placement_id,barrier_ns,sender_ns,receiver0_ns,receiver1_ns,receiver2_ns,emissions,useful_emissions,tree0_emissions,tree1_emissions,drops,blocking_waits,positive_round_deficits,ack_probes,stall_ppm,link_drops,background_trunk_utilization_ppm,a4_trace_correlation_ppm,tree0_bytes,tree1_bytes,maximum_mailbox_high_water
164,slice=straggler;profile=digitalocean-like;placement=1;utilization=70;jitter=true;protocol=carousel;K=8192;seed=4;cadence=1x;admission=hybrid-drop;slow=0;sessions=1,digitalocean-like,west-origin,9043823808,9086027088,9043823808,1022173914,1726033425,116738,116738,70543,46195,118429,0,0,2,8286,13635,428912,-283646,130305448,128207976,47954
