schema_version,simulator_version,evidence_class,profile,placement,utilization_percent,jitter,source_symbols,seeds,arm,barrier_mean_ns,barrier_p5_ns,barrier_p95_ns,sender_mean_ns,sender_p5_ns,sender_p95_ns,modeled_egress_mean_nano_usd,modeled_egress_p5_nano_usd,modeled_egress_p95_nano_usd,foreground_wire_mean_bytes,emissions_mean,application_drops_total,link_drops_total
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,16,Cloudcast POLICY on wansim transport,1741877738,1731614725,1755224390,1794471123,1784848430,1808789789,207108,207108,207108,25888248,8192,0,0
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,16,pooled-FEC carousel on wansim transport,1696116537,1668351880,1710059914,1756779639,1726967290,1771656691,1946492,1922711,1984865,243303995,148782,0,0
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,16,per-stripe FEC on wansim transport,1756523029,1744940766,1772995927,1809159498,1796118079,1826382697,2029653,1889142,2053958,254595179,137140,0,0
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,16,best-single tree on wansim transport,1839941507,1808268361,1852640555,1892697053,1859597237,1905809227,1197711,1176265,1333271,136068902,77822,0,0
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,16,Cloudcast POLICY on wansim transport,1747228622,1736069217,1760631357,1800160993,1789150051,1816884859,207108,207108,207108,25888248,8192,0,0
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,16,pooled-FEC carousel on wansim transport,1696580136,1667154120,1710059316,1757697336,1725767265,1771656691,1614531,823056,1952472,199413182,122292,0,4111
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,16,per-stripe FEC on wansim transport,1957295605,1740751618,3422385700,2005849297,1795499750,3454178313,1745632,1083050,2031112,219296307,113260,0,14724
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,16,best-single tree on wansim transport,1839927426,1808260909,1852638187,1892820178,1859589785,1907073200,1169727,732318,1333529,132920447,76436,0,4
