cell_format_version,scenario_schema_version,simulator_version,experiment_seeds,task_index,task_key,slice,profile,placement_index,utilization_percent,jitter,protocol,source_symbols,seed,cadence,admission,slow_receiver,sessions,status,error
1,1,0.1.0,16,185,slice=cadence;profile=digitalocean-like;placement=1;utilization=70;jitter=true;protocol=carousel;K=8192;seed=9;cadence=0.5x;admission=hybrid-drop;slow=none;sessions=1,cadence,digitalocean-like,1,70,true,carousel,8192,9,0.5x,hybrid-drop,-1,1,success,
