task_index,task_key,profile_name,placement_id,barrier_ns,sender_ns,receiver0_ns,receiver1_ns,receiver2_ns,emissions,useful_emissions,tree0_emissions,tree1_emissions,drops,blocking_waits,positive_round_deficits,ack_probes,stall_ppm,link_drops,background_trunk_utilization_ppm,a4_trace_correlation_ppm,tree0_bytes,tree1_bytes,maximum_mailbox_high_water
163,slice=straggler;profile=digitalocean-like;placement=1;utilization=70;jitter=true;protocol=carousel;K=8192;seed=3;cadence=1x;admission=hybrid-drop;slow=0;sessions=1,digitalocean-like,west-origin,9151264602,9188879673,9151264602,1023587602,1717229118,108443,108443,57013,51430,111541,0,0,2,9100,13088,434280,-272053,131878552,130043264,41595
