schema_version,simulator_version,scenario,seed,time_ns,component,event,flow_id,sequence,bytes,value
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15082599969,carousel_sender,carousel_liveness_last_ack_progress,3,1,482,2785541257
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15082599969,carousel_sender,carousel_liveness_last_ack_seen,3,1,482,15082599969
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15082599969,wr_s0_source,block_ack_received,105005,2,36,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15082599969,wr_s0_source,carousel_ack_join_noop,105005,2,482,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15256500001,wr_s0_source,ack_probe_submitted,105000,0,32,28
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15259700000,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15280085071,carousel_sender,carousel_liveness_last_ack_progress,2,1,482,2080017209
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15280085071,carousel_sender,carousel_liveness_last_ack_seen,2,1,482,15280085071
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15280085071,wr_s0_source,block_ack_received,105003,1,36,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15280085071,wr_s0_source,carousel_ack_join_noop,105003,1,482,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15287423231,wr_s0_receiver1,ack_probe_runtime_dispatch,0,0,32,0
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15287423231,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15287481784,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15287481784,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,15287481784
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15287481784,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15287481784,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15315115639,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15315115639,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,15315115639
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15315115639,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15315115639,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15383402255,carousel_sender,carousel_liveness_last_ack_progress,3,1,482,2785541257
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15383402255,carousel_sender,carousel_liveness_last_ack_seen,3,1,482,15383402255
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15383402255,wr_s0_source,block_ack_received,105005,2,36,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15383402255,wr_s0_source,carousel_ack_join_noop,105005,2,482,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15559700000,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15565200001,wr_s0_source,ack_probe_submitted,105000,0,32,28
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15580437238,carousel_sender,carousel_liveness_last_ack_progress,2,1,482,2080017209
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15580437238,carousel_sender,carousel_liveness_last_ack_seen,2,1,482,15580437238
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15580437238,wr_s0_source,block_ack_received,105003,1,36,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15580437238,wr_s0_source,carousel_ack_join_noop,105003,1,482,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15588193421,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15588193421,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,15588193421
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15588193421,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15588193421,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15594754514,wr_s0_receiver1,ack_probe_runtime_dispatch,0,0,32,0
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15594754514,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15627659165,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15627659165,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,15627659165
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15627659165,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15627659165,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15686772961,carousel_sender,carousel_liveness_last_ack_progress,3,1,482,2785541257
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15686772961,carousel_sender,carousel_liveness_last_ack_seen,3,1,482,15686772961
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15686772961,wr_s0_source,block_ack_received,105005,2,36,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15686772961,wr_s0_source,carousel_ack_join_noop,105005,2,482,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15859700000,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15877700001,wr_s0_source,ack_probe_submitted,105000,0,32,28
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15881855956,carousel_sender,carousel_liveness_last_ack_progress,2,1,482,2080017209
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15881855956,carousel_sender,carousel_liveness_last_ack_seen,2,1,482,15881855956
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15881855956,wr_s0_source,block_ack_received,105003,1,36,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15881855956,wr_s0_source,carousel_ack_join_noop,105003,1,482,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15888283961,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15888283961,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,15888283961
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15888283961,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15888283961,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15909031174,wr_s0_receiver1,ack_probe_runtime_dispatch,0,0,32,0
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15909031174,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15938067521,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15938067521,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,15938067521
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15938067521,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15938067521,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15986697993,carousel_sender,carousel_liveness_last_ack_progress,3,1,482,2785541257
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15986697993,carousel_sender,carousel_liveness_last_ack_seen,3,1,482,15986697993
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15986697993,wr_s0_source,block_ack_received,105005,2,36,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,15986697993,wr_s0_source,carousel_ack_join_noop,105005,2,482,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16159700000,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16182844916,carousel_sender,carousel_liveness_last_ack_progress,2,1,482,2080017209
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16182844916,carousel_sender,carousel_liveness_last_ack_seen,2,1,482,16182844916
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16182844916,wr_s0_source,block_ack_received,105003,1,36,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16182844916,wr_s0_source,carousel_ack_join_noop,105003,1,482,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16188100001,wr_s0_source,ack_probe_submitted,105000,0,32,28
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16189843196,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16189843196,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,16189843196
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16189843196,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16189843196,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16217914256,wr_s0_receiver1,ack_probe_runtime_dispatch,0,0,32,0
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16217914256,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16246394070,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16246394070,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,16246394070
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16246394070,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16246394070,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16287465147,carousel_sender,carousel_liveness_last_ack_progress,3,1,482,2785541257
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16287465147,carousel_sender,carousel_liveness_last_ack_seen,3,1,482,16287465147
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16287465147,wr_s0_source,block_ack_received,105005,2,36,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16287465147,wr_s0_source,carousel_ack_join_noop,105005,2,482,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16459700000,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16480077557,carousel_sender,carousel_liveness_last_ack_progress,2,1,482,2080017209
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16480077557,carousel_sender,carousel_liveness_last_ack_seen,2,1,482,16480077557
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16480077557,wr_s0_source,block_ack_received,105003,1,36,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16480077557,wr_s0_source,carousel_ack_join_noop,105003,1,482,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16489121662,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16489121662,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,16489121662
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16489121662,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16489121662,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16586576847,carousel_sender,carousel_liveness_last_ack_progress,3,1,482,2785541257
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16586576847,carousel_sender,carousel_liveness_last_ack_seen,3,1,482,16586576847
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16586576847,wr_s0_source,block_ack_received,105005,2,36,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16586576847,wr_s0_source,carousel_ack_join_noop,105005,2,482,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16739200001,wr_s0_source,ack_probe_submitted,105000,0,32,28
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16759700000,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16769532559,wr_s0_receiver1,ack_probe_runtime_dispatch,0,0,32,0
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16769532559,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16779314968,carousel_sender,carousel_liveness_last_ack_progress,2,1,482,2080017209
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16779314968,carousel_sender,carousel_liveness_last_ack_seen,2,1,482,16779314968
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16779314968,wr_s0_source,block_ack_received,105003,1,36,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16779314968,wr_s0_source,carousel_ack_join_noop,105003,1,482,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16788440982,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16788440982,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,16788440982
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16788440982,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16788440982,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16798273541,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16798273541,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,16798273541
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16798273541,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16798273541,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16886124784,carousel_sender,carousel_liveness_last_ack_progress,3,1,482,2785541257
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16886124784,carousel_sender,carousel_liveness_last_ack_seen,3,1,482,16886124784
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16886124784,wr_s0_source,block_ack_received,105005,2,36,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,16886124784,wr_s0_source,carousel_ack_join_noop,105005,2,482,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17048300001,wr_s0_source,ack_probe_submitted,105000,0,32,28
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17059700000,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17079036474,wr_s0_receiver1,ack_probe_runtime_dispatch,0,0,32,0
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17079036474,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17082043271,carousel_sender,carousel_liveness_last_ack_progress,2,1,482,2080017209
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17082043271,carousel_sender,carousel_liveness_last_ack_seen,2,1,482,17082043271
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17082043271,wr_s0_source,block_ack_received,105003,1,36,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17082043271,wr_s0_source,carousel_ack_join_noop,105003,1,482,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17087257090,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17087257090,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,17087257090
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17087257090,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17087257090,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17106703874,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17106703874,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,17106703874
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17106703874,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17106703874,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17184919505,carousel_sender,carousel_liveness_last_ack_progress,3,1,482,2785541257
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17184919505,carousel_sender,carousel_liveness_last_ack_seen,3,1,482,17184919505
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17184919505,wr_s0_source,block_ack_received,105005,2,36,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17184919505,wr_s0_source,carousel_ack_join_noop,105005,2,482,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17356800001,wr_s0_source,ack_probe_submitted,105000,0,32,28
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17359700000,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17381603531,carousel_sender,carousel_liveness_last_ack_progress,2,1,482,2080017209
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17381603531,carousel_sender,carousel_liveness_last_ack_seen,2,1,482,17381603531
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17381603531,wr_s0_source,block_ack_received,105003,1,36,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17381603531,wr_s0_source,carousel_ack_join_noop,105003,1,482,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17388078836,wr_s0_receiver1,ack_probe_runtime_dispatch,0,0,32,0
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17388078836,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17389006427,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17389006427,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,17389006427
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17389006427,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17389006427,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17418998191,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17418998191,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,17418998191
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17418998191,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17418998191,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17485016803,carousel_sender,carousel_liveness_last_ack_progress,3,1,482,2785541257
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17485016803,carousel_sender,carousel_liveness_last_ack_seen,3,1,482,17485016803
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17485016803,wr_s0_source,block_ack_received,105005,2,36,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17485016803,wr_s0_source,carousel_ack_join_noop,105005,2,482,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17659700000,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17669000001,wr_s0_source,ack_probe_submitted,105000,0,32,28
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17680112145,carousel_sender,carousel_liveness_last_ack_progress,2,1,482,2080017209
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17680112145,carousel_sender,carousel_liveness_last_ack_seen,2,1,482,17680112145
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17680112145,wr_s0_source,block_ack_received,105003,1,36,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17680112145,wr_s0_source,carousel_ack_join_noop,105003,1,482,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17688323004,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17688323004,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,17688323004
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17688323004,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17688323004,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17701358989,wr_s0_receiver1,ack_probe_runtime_dispatch,0,0,32,0
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17701358989,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17733508500,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17733508500,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,17733508500
