schema_version,simulator_version,evidence_class,profile,placement,utilization_percent,jitter,protocol,admission,source_symbols,seed,slow_receiver,slow_service_factor,source_pacer_enabled,acknowledgement_progress_units,stopped_at_ns,failure,abort_time_ns,fatal_window_start_ns,rank_at_window_start,rank_at_abort,innovative_rank_advance,receiver_watermark_at_window_start,receiver_watermark_at_abort,sender_joined_watermark_at_window_start,sender_joined_watermark_at_abort,block_ack_emissions_in_window,sender_ack_joins_in_window,sender_progress_joins_in_window,last_ack_seen_ns,last_ack_progress_ns,silence_clock_age_at_abort_ns,progress_clock_age_at_abort_ns,total_emissions,total_emissions_over_k_ppm,configured_emission_ceiling,emission_ceiling_reached,last_source_emission_ns,last_slow_receiver_arrival_ns,last_rank_observation_ns,verdict
1,0.1.0,model-level WR failure triage; ideal DoF abstraction; not a WAN measurement,digitalocean-like,west-origin,70,true,carousel,hybrid-drop,8192,15,0,125,false,482,24000000000,peer 1 remained alive without completion progress (reported at src/overlay/w1_source.rs:131),23970600001,8970563230,6967,6967,0,409,409,409,409,92,93,1,23687947474,8970563230,282652527,15000036771,131072,16000000,131072,true,4658267507,8825576173,8953643174,c-simulator-emission-cap-artifact
