schema_version,simulator_version,evidence_class,profile,placement,utilization_percent,jitter,source_symbols,seeds,arm,barrier_mean_ns,barrier_p5_ns,barrier_p95_ns,sender_mean_ns,sender_p5_ns,sender_p95_ns,modeled_egress_mean_nano_usd,modeled_egress_p5_nano_usd,modeled_egress_p95_nano_usd,foreground_wire_mean_bytes,emissions_mean,application_drops_total,link_drops_total
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,16,Cloudcast POLICY on wansim transport,1859509359,1828533019,1874550932,1912123269,1879860509,1928812996,155329,155329,155329,25887804,8192,0,0
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,16,pooled-FEC carousel on wansim transport,1706374983,1678118322,1725267928,1766962604,1736667492,1786960513,1854298,1577904,1968878,228090176,139335,0,4653
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,16,per-stripe FEC on wansim transport,1733560651,1705958322,1750643928,1786251086,1756475083,1804131691,1864142,1577786,1968783,229236501,138381,0,4657
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,16,best-single tree on wansim transport,1848916958,1818549320,1864706416,1901559077,1869878196,1918970148,1396655,1281197,1471589,139665636,77822,0,0
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,16,Cloudcast POLICY on wansim transport,1860055354,1828533019,1877019560,1913003588,1879860509,1931281624,155329,155329,155329,25887804,8192,0,0
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,16,pooled-FEC carousel on wansim transport,1706711318,1678115032,1725940972,1767419732,1737336086,1787661157,1377159,926552,1879317,169431541,91438,0,12238
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,16,per-stripe FEC on wansim transport,1736541805,1705956088,1758804972,1789379769,1756677387,1813149047,1382951,950932,1879207,170096777,91056,0,12236
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,16,best-single tree on wansim transport,1849323705,1818549763,1865381794,1902192392,1869878639,1920005109,1364692,777164,1468378,136469379,75658,0,171
