schema_version,simulator_version,evidence_class,profile,placement,utilization_percent,jitter,source_symbols,seed,arm,execution_variant,barrier_completion_ns,sender_completion_ns,modeled_egress_nano_usd,foreground_egress_wire_bytes,total_emissions,application_drops,link_drops,maximum_mailbox_high_water
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,8,best-single tree on wansim transport,best-single-tree1,1864706416,1918970148,1454291,145429260,77822,0,0,27170
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,9,Cloudcast POLICY on wansim transport,Cloudcast POLICY on wansim transport,1828533019,1879860509,155329,25887804,8192,0,0,10485
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,9,pooled-FEC carousel on wansim transport,carousel,1678118322,1736667492,1828294,220004783,119353,0,421,44057
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,9,per-stripe FEC on wansim transport,per-stripe-fec,1705958322,1756475083,1828185,219993935,118329,0,420,44047
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,9,best-single tree on wansim transport,best-single-tree1,1818549320,1869878196,1323757,132375810,77822,0,0,26066
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,10,Cloudcast POLICY on wansim transport,Cloudcast POLICY on wansim transport,1847778162,1900985522,155329,25887804,8192,0,0,10451
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,10,pooled-FEC carousel on wansim transport,carousel,1696758810,1757504077,1706880,201760067,111779,0,363,41660
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,10,per-stripe FEC on wansim transport,per-stripe-fec,1722325071,1775028354,1706789,201752155,110757,0,364,41664
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,10,best-single tree on wansim transport,best-single-tree1,1841086216,1894293576,1282216,128221745,77822,0,0,24666
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,11,Cloudcast POLICY on wansim transport,Cloudcast POLICY on wansim transport,1859844977,1910790439,155329,25887804,8192,0,0,10460
