cell_format_version,scenario_schema_version,simulator_version,experiment_seeds,task_index,task_key,slice,profile,placement_index,utilization_percent,jitter,protocol,source_symbols,seed,cadence,admission,slow_receiver,sessions,status,error
1,1,0.1.0,16,175,slice=straggler;profile=digitalocean-like;placement=1;utilization=70;jitter=true;protocol=carousel;K=8192;seed=15;cadence=1x;admission=hybrid-drop;slow=0;sessions=1,straggler,digitalocean-like,1,70,true,carousel,8192,15,1x,hybrid-drop,0,1,success,
